time,outdoor_temp,indoor_temp,heating_temp,heating_on
880,0.8125920445898753,20.975667366347967,23.88545813399663,1
881,0.8063302810584716,20.980993259683164,23.91122216429007,1
882,0.7999674926474265,20.986555902921815,23.936820777572503,1
883,0.7935038004950599,20.99234976689125,23.962256370575165,1
884,0.7869393276607539,20.99836942985063,23.987531294945104,1
885,0.7802741991226076,21.004609575428645,24.01264785811016,1
886,0.7735085417750618,21.01106499060086,24.037608324127337,1
887,0.7666424844264794,21.017730563705932,24.06241491451491,1
888,0.7596761577966955,21.024601282499944,24.08706980906855,1
889,0.7526096945145264,21.031672232248148,24.111575146661774,1
890,0.7454432291152484,21.038938593853363,24.13593302603108,1
891,0.7381768980380308,21.04639564202037,24.16014550654595,1
892,0.730810839623345,21.054038743455575,24.184214608964133,1
893,0.7233451941103235,21.061863355101256,24.20814231617241,1
894,0.7157801036340965,21.069865022403782,24.231930573913136,1
895,0.7081157122230817,21.078039377615088,24.255581291496863,1
896,0.700352165796243,21.086382138126808,24.279096342501273,1
897,0.6924896121603137,21.094889104836426,24.302477565456694,1
898,0.6845282010069811,21.103556160544827,24.325726764518492,1
899,0.6764680839100388,21.112379268384647,24.348845710126525,1
900,0.6683094143224961,21.12135447027883,24.371836139651972,1
901,0.6600523475736626,21.130477885428824,24.394699758031727,1
902,0.6516970408661873,21.13974570883181,24.41743823839065,1
903,0.6432436532730641,21.149154209826452,24.44005322265185,1
904,0.6346923457346092,21.15869973066659,24.462546322135296,1
905,0.6260432810553924,21.168378685122356,24.484919118144894,1
906,0.6172966239011348,21.178187557108156,24.507173162544348,1
907,0.6084525407955832,21.188122899337053,24.52930997832195,1
908,0.5995112001173304,21.198181332000992,24.55133106014454,1
909,0.5904727720966152,21.2083595414764,24.57323787490084,1
910,0.581337428812077,21.21865427905467,24.595031862234357,1
911,0.5721053441874853,21.22906235969704,24.616714435066086,1
912,0.5627766939884218,21.2395806608134,24.638286980107157,1
913,0.5533516558189406,21.25020612106459,24.659750858361676,1
914,0.5438304091181827,21.260935739187705,24.6811074056199,1
915,0.5342131351569597,21.271766572843976,24.702357932941972,1
916,0.5245000170343044,21.282695737488822,24.72350372713235,1
917,0.5146912396739873,21.293720405263585,24.744546051205177,1
918,0.504786989820988,21.304837803908594,24.76548614484068,1
919,0.4947874560379466,21.316045215697116,24.786325224832858,1
920,0.4846928287015757,21.327339976389794,24.80706448552856,1
921,0.4745032999990242,21.33871947420919,24.827705099258143,1
922,0.46421906392423384,21.350181148834025,24.848248216757877,1
923,0.45384031627423305,21.36172249041278,24.868694967584258,1
924,0.44336725464541793,21.37334103859623,24.88904646052036,1
925,0.43280007842978563,21.38503438158858,24.909303783974398,1
926,0.4221389888111373,21.39680015521685,24.929468006370673,1
927,0.4113841887612546,21.40863604201816,24.949540176532985,1
928,0.4005358830360235,21.42053977034451,24.96952132406071,1
929,0.38959427817155046,21.43250911348485,24.98941245969768,1
930,0.3785595824802197,21.444541888803936,25.009214575693967,1
931,0.3674320060467302,21.456635956897802,25.02892864616075,1
932,0.356211760724098,21.468789220765455,25.048555627418374,1
933,0.34489906012962024,21.480999624996468,25.068096458337717,1
934,0.3334941196408092,21.49326515497422,25.087552060675055,1
935,0.32199715639129245,21.505583836094438,25.106923339400463,1
936,0.31040838926667735,21.51795373299875,25.126211183019954,1
937,0.2987280389003839,21.530372948822993,25.14541646389142,1
938,0.286956327669448,21.542839624459976,25.164540038534533,1
939,0.2750934796902822,21.555351937836374,25.183582747934704,1
